iin	V(iin)	V(vout)	I(Iin)	I(Iout)	I(Vout)
6.103900000000052e-05	1.746799e+00	5.000000e+00	6.103900e-05	-4.063780e-20	-4.063780e-20
6.113890000000052e-05	1.744402e+00	5.000000e+00	6.113890e-05	6.505213e-19	6.505213e-19
6.123880000000052e-05	1.742005e+00	5.000000e+00	6.123880e-05	-1.517883e-18	-1.517883e-18
6.133870000000051e-05	1.739610e+00	5.000000e+00	6.133870e-05	-5.013927e-19	-5.013927e-19
6.143860000000051e-05	1.737217e+00	5.000000e+00	6.143860e-05	3.794708e-19	3.794708e-19
6.153850000000050e-05	1.734825e+00	5.000000e+00	6.153850e-05	-3.252607e-19	-3.252607e-19
6.163840000000050e-05	1.732434e+00	5.000000e+00	6.163840e-05	-1.151844e-18	-1.151844e-18
6.173830000000049e-05	1.730044e+00	5.000000e+00	6.173830e-05	1.233424e-18	1.233424e-18
6.183820000000049e-05	1.727656e+00	5.000000e+00	6.183820e-05	-6.505213e-19	-6.505213e-19
6.193810000000048e-05	1.725269e+00	5.000000e+00	6.193810e-05	7.047314e-19	7.047314e-19
6.203800000000048e-05	1.722883e+00	5.000000e+00	6.203800e-05	5.963112e-19	5.963112e-19
6.213790000000047e-05	1.720499e+00	5.000000e+00	6.213790e-05	-4.469957e-19	-4.469957e-19
6.223780000000047e-05	1.718116e+00	5.000000e+00	6.223780e-05	-9.890736e-19	-9.890736e-19
6.233770000000047e-05	1.715734e+00	5.000000e+00	6.233770e-05	1.301043e-18	1.301043e-18
6.243760000000046e-05	1.713354e+00	5.000000e+00	6.243760e-05	1.016747e-18	1.016747e-18
6.253750000000046e-05	1.710975e+00	5.000000e+00	6.253750e-05	-1.246832e-18	-1.246832e-18
6.263740000000045e-05	1.708597e+00	5.000000e+00	6.263740e-05	-5.553001e-19	-5.553001e-19
6.273730000000045e-05	1.706221e+00	5.000000e+00	6.273730e-05	3.252607e-19	3.252607e-19
6.283720000000044e-05	1.703845e+00	5.000000e+00	6.283720e-05	-9.526733e-20	-9.526733e-20
6.293710000000044e-05	1.701471e+00	5.000000e+00	6.293710e-05	-5.421011e-19	-5.421011e-19
6.303700000000043e-05	1.699099e+00	5.000000e+00	6.303700e-05	3.663639e-19	3.663639e-19
6.313690000000043e-05	1.696728e+00	5.000000e+00	6.313690e-05	5.421011e-20	5.421011e-20
6.323680000000042e-05	1.694358e+00	5.000000e+00	6.323680e-05	1.043053e-18	1.043053e-18
6.333670000000042e-05	1.691989e+00	5.000000e+00	6.333670e-05	-8.673617e-19	-8.673617e-19
6.343660000000042e-05	1.689621e+00	5.000000e+00	6.343660e-05	-9.215718e-19	-9.215718e-19
6.353650000000041e-05	1.687255e+00	5.000000e+00	6.353650e-05	2.298328e-19	2.298328e-19
6.363640000000041e-05	1.684890e+00	5.000000e+00	6.363640e-05	5.421011e-20	5.421011e-20
6.373630000000040e-05	1.682526e+00	5.000000e+00	6.373630e-05	-2.710505e-19	-2.710505e-19
6.383620000000040e-05	1.680164e+00	5.000000e+00	6.383620e-05	1.559169e-18	1.559169e-18
6.393610000000039e-05	1.677803e+00	5.000000e+00	6.393610e-05	4.465821e-19	4.465821e-19
6.403600000000039e-05	1.675443e+00	5.000000e+00	6.403600e-05	1.497518e-19	1.497518e-19
6.413590000000038e-05	1.673084e+00	5.000000e+00	6.413590e-05	-5.421011e-19	-5.421011e-19
6.423580000000038e-05	1.670727e+00	5.000000e+00	6.423580e-05	-2.838838e-19	-2.838838e-19
6.433570000000037e-05	1.668371e+00	5.000000e+00	6.433570e-05	1.754409e-19	1.754409e-19
6.443560000000037e-05	1.666016e+00	5.000000e+00	6.443560e-05	5.963112e-19	5.963112e-19
6.453550000000036e-05	1.663662e+00	5.000000e+00	6.453550e-05	3.252607e-19	3.252607e-19
6.463540000000036e-05	1.661310e+00	5.000000e+00	6.463540e-05	-9.088289e-19	-9.088289e-19
6.473530000000036e-05	1.658958e+00	5.000000e+00	6.473530e-05	-4.751705e-19	-4.751705e-19
6.483520000000035e-05	1.656608e+00	5.000000e+00	6.483520e-05	1.138412e-18	1.138412e-18
6.493510000000035e-05	1.654260e+00	5.000000e+00	6.493510e-05	2.041649e-19	2.041649e-19
6.503500000000034e-05	1.651912e+00	5.000000e+00	6.503500e-05	1.210733e-19	1.210733e-19
6.513490000000034e-05	1.649566e+00	5.000000e+00	6.513490e-05	-5.421011e-20	-5.421011e-20
6.523480000000033e-05	1.647221e+00	5.000000e+00	6.523480e-05	7.047314e-19	7.047314e-19
6.533470000000033e-05	1.644877e+00	5.000000e+00	6.533470e-05	-1.138412e-18	-1.138412e-18
6.543460000000032e-05	1.642534e+00	5.000000e+00	6.543460e-05	-1.559530e-18	-1.559530e-18
6.553450000000032e-05	1.640193e+00	5.000000e+00	6.553450e-05	-3.252607e-19	-3.252607e-19
6.563440000000031e-05	1.637853e+00	5.000000e+00	6.563440e-05	-1.476192e-18	-1.476192e-18
6.573430000000031e-05	1.635514e+00	5.000000e+00	6.573430e-05	5.421011e-20	5.421011e-20
6.583420000000031e-05	1.633176e+00	5.000000e+00	6.583420e-05	9.757820e-19	9.757820e-19
6.593410000000030e-05	1.630839e+00	5.000000e+00	6.593410e-05	-1.626303e-19	-1.626303e-19
6.603400000000030e-05	1.628504e+00	5.000000e+00	6.603400e-05	5.003213e-19	5.003213e-19
6.613390000000029e-05	1.626169e+00	5.000000e+00	6.613390e-05	5.545093e-19	5.545093e-19
6.623380000000029e-05	1.623836e+00	5.000000e+00	6.623380e-05	4.336809e-19	4.336809e-19
6.633370000000028e-05	1.621504e+00	5.000000e+00	6.633370e-05	-4.878910e-19	-4.878910e-19
6.643360000000028e-05	1.619174e+00	5.000000e+00	6.643360e-05	4.878910e-19	4.878910e-19
6.653350000000027e-05	1.616844e+00	5.000000e+00	6.653350e-05	-1.463673e-18	-1.463673e-18
6.663340000000027e-05	1.614516e+00	5.000000e+00	6.663340e-05	-1.614005e-18	-1.614005e-18
6.673330000000026e-05	1.612189e+00	5.000000e+00	6.673330e-05	4.336809e-19	4.336809e-19
6.683320000000026e-05	1.609863e+00	5.000000e+00	6.683320e-05	-5.421011e-19	-5.421011e-19
6.693310000000026e-05	1.607538e+00	5.000000e+00	6.693310e-05	-1.572093e-18	-1.572093e-18
6.703300000000025e-05	1.605214e+00	5.000000e+00	6.703300e-05	-5.963112e-19	-5.963112e-19
6.713290000000025e-05	1.602892e+00	5.000000e+00	6.713290e-05	-1.301043e-18	-1.301043e-18
6.723280000000024e-05	1.600570e+00	5.000000e+00	6.723280e-05	1.084202e-18	1.084202e-18
6.733270000000024e-05	1.598250e+00	5.000000e+00	6.733270e-05	0.000000e+00	0.000000e+00
6.743260000000023e-05	1.595931e+00	5.000000e+00	6.743260e-05	-5.421011e-19	-5.421011e-19
6.753250000000023e-05	1.593613e+00	5.000000e+00	6.753250e-05	2.710505e-19	2.710505e-19
6.763240000000022e-05	1.591297e+00	5.000000e+00	6.763240e-05	3.794708e-19	3.794708e-19
6.773230000000022e-05	1.588981e+00	5.000000e+00	6.773230e-05	-4.878910e-19	-4.878910e-19
6.783220000000021e-05	1.586667e+00	5.000000e+00	6.783220e-05	4.999272e-19	4.999272e-19
6.793210000000021e-05	1.584353e+00	5.000000e+00	6.793210e-05	-5.421011e-19	-5.421011e-19
6.803200000000021e-05	1.582041e+00	5.000000e+00	6.803200e-05	-1.192622e-18	-1.192622e-18
6.813190000000020e-05	1.579730e+00	5.000000e+00	6.813190e-05	-4.336809e-19	-4.336809e-19
6.823180000000020e-05	1.577420e+00	5.000000e+00	6.823180e-05	-3.794708e-19	-3.794708e-19
6.833170000000019e-05	1.575112e+00	5.000000e+00	6.833170e-05	1.560165e-18	1.560165e-18
6.843160000000019e-05	1.572804e+00	5.000000e+00	6.843160e-05	-1.626303e-18	-1.626303e-18
6.853150000000018e-05	1.570498e+00	5.000000e+00	6.853150e-05	-9.096867e-19	-9.096867e-19
6.863140000000018e-05	1.568192e+00	5.000000e+00	6.863140e-05	-9.655652e-20	-9.655652e-20
6.873130000000017e-05	1.565888e+00	5.000000e+00	6.873130e-05	-9.757820e-19	-9.757820e-19
6.883120000000017e-05	1.563585e+00	5.000000e+00	6.883120e-05	-9.659939e-20	-9.659939e-20
6.893110000000016e-05	1.561283e+00	5.000000e+00	6.893110e-05	-1.192622e-18	-1.192622e-18
6.903100000000016e-05	1.558982e+00	5.000000e+00	6.903100e-05	-1.084202e-18	-1.084202e-18
6.913090000000015e-05	1.556682e+00	5.000000e+00	6.913090e-05	-2.168404e-19	-2.168404e-19
6.923080000000015e-05	1.554383e+00	5.000000e+00	6.923080e-05	1.041727e-18	1.041727e-18
6.933070000000015e-05	1.552086e+00	5.000000e+00	6.933070e-05	-1.201343e-19	-1.201343e-19
6.943060000000014e-05	1.549789e+00	5.000000e+00	6.943060e-05	3.252607e-19	3.252607e-19
6.953050000000014e-05	1.547494e+00	5.000000e+00	6.953050e-05	3.252607e-19	3.252607e-19
6.963040000000013e-05	1.545200e+00	5.000000e+00	6.963040e-05	-5.421011e-19	-5.421011e-19
6.973030000000013e-05	1.542906e+00	5.000000e+00	6.973030e-05	-7.589415e-19	-7.589415e-19
6.983020000000012e-05	1.540614e+00	5.000000e+00	6.983020e-05	-7.705495e-19	-7.705495e-19
6.993010000000012e-05	1.538323e+00	5.000000e+00	6.993010e-05	5.421011e-19	5.421011e-19
7.003000000000011e-05	1.536033e+00	5.000000e+00	7.003000e-05	7.589415e-19	7.589415e-19
7.012990000000011e-05	1.533744e+00	5.000000e+00	7.012990e-05	1.583638e-18	1.583638e-18
7.022980000000010e-05	1.531457e+00	5.000000e+00	7.022980e-05	1.149936e-18	1.149936e-18
7.032970000000010e-05	1.529170e+00	5.000000e+00	7.032970e-05	5.421011e-20	5.421011e-20
7.042960000000010e-05	1.526884e+00	5.000000e+00	7.042960e-05	-4.221994e-19	-4.221994e-19
7.052950000000009e-05	1.524600e+00	5.000000e+00	7.052950e-05	8.673617e-19	8.673617e-19
7.062940000000009e-05	1.522316e+00	5.000000e+00	7.062940e-05	1.192622e-18	1.192622e-18
7.072930000000008e-05	1.520034e+00	5.000000e+00	7.072930e-05	1.138412e-18	1.138412e-18
7.082920000000008e-05	1.517753e+00	5.000000e+00	7.082920e-05	-2.596530e-19	-2.596530e-19
7.092910000000007e-05	1.515472e+00	5.000000e+00	7.092910e-05	-1.614927e-18	-1.614927e-18
7.102900000000007e-05	1.513193e+00	5.000000e+00	7.102900e-05	1.463673e-18	1.463673e-18
7.112890000000006e-05	1.510915e+00	5.000000e+00	7.112890e-05	-5.421011e-20	-5.421011e-20
7.122880000000006e-05	1.508638e+00	5.000000e+00	7.122880e-05	-1.084202e-18	-1.084202e-18
7.132870000000005e-05	1.506362e+00	5.000000e+00	7.132870e-05	-9.328651e-19	-9.328651e-19
7.142860000000005e-05	1.504087e+00	5.000000e+00	7.142860e-05	1.463673e-18	1.463673e-18
7.152850000000005e-05	1.501813e+00	5.000000e+00	7.152850e-05	-6.505213e-19	-6.505213e-19
7.162840000000004e-05	1.499540e+00	5.000000e+00	7.162840e-05	5.421011e-19	5.421011e-19
7.172830000000004e-05	1.497268e+00	5.000000e+00	7.172830e-05	-1.626303e-19	-1.626303e-19
7.182820000000003e-05	1.494998e+00	5.000000e+00	7.182820e-05	0.000000e+00	0.000000e+00
7.192810000000003e-05	1.492728e+00	5.000000e+00	7.192810e-05	-6.074800e-19	-6.074800e-19
7.202800000000002e-05	1.490459e+00	5.000000e+00	7.202800e-05	3.252607e-19	3.252607e-19
7.212790000000002e-05	1.488191e+00	5.000000e+00	7.212790e-05	1.138412e-18	1.138412e-18
7.222780000000001e-05	1.485925e+00	5.000000e+00	7.222780e-05	5.963112e-19	5.963112e-19
7.232770000000001e-05	1.483659e+00	5.000000e+00	7.232770e-05	-2.057540e-19	-2.057540e-19
7.242760000000000e-05	1.481395e+00	5.000000e+00	7.242760e-05	1.736962e-19	1.736962e-19
7.252750000000000e-05	1.479131e+00	5.000000e+00	7.252750e-05	1.301043e-18	1.301043e-18
7.262740000000000e-05	1.476869e+00	5.000000e+00	7.262740e-05	-9.105471e-19	-9.105471e-19
7.272729999999999e-05	1.474607e+00	5.000000e+00	7.272730e-05	7.589415e-19	7.589415e-19
7.282719999999999e-05	1.472347e+00	5.000000e+00	7.282720e-05	1.084202e-18	1.084202e-18
7.292709999999998e-05	1.470087e+00	5.000000e+00	7.292710e-05	-9.745682e-20	-9.745682e-20
7.302699999999998e-05	1.467829e+00	5.000000e+00	7.302700e-05	-6.505213e-19	-6.505213e-19
7.312689999999997e-05	1.465571e+00	5.000000e+00	7.312690e-05	-1.626303e-19	-1.626303e-19
7.322679999999997e-05	1.463315e+00	5.000000e+00	7.322680e-05	8.131516e-19	8.131516e-19
7.332669999999996e-05	1.461059e+00	5.000000e+00	7.332670e-05	-8.240335e-19	-8.240335e-19
7.342659999999996e-05	1.458805e+00	5.000000e+00	7.342660e-05	-2.819121e-19	-2.819121e-19
7.352649999999995e-05	1.456551e+00	5.000000e+00	7.352650e-05	-2.059992e-19	-2.059992e-19
7.362639999999995e-05	1.454299e+00	5.000000e+00	7.362640e-05	-3.794708e-19	-3.794708e-19
7.372629999999994e-05	1.452048e+00	5.000000e+00	7.372630e-05	9.323726e-19	9.323726e-19
7.382619999999994e-05	1.449797e+00	5.000000e+00	7.382620e-05	-1.561313e-18	-1.561313e-18
7.392609999999994e-05	1.447548e+00	5.000000e+00	7.392610e-05	-2.710505e-19	-2.710505e-19
7.402599999999993e-05	1.445299e+00	5.000000e+00	7.402600e-05	-2.275804e-19	-2.275804e-19
7.412589999999993e-05	1.443052e+00	5.000000e+00	7.412590e-05	0.000000e+00	0.000000e+00
7.422579999999992e-05	1.440806e+00	5.000000e+00	7.422580e-05	1.626303e-19	1.626303e-19
7.432569999999992e-05	1.438560e+00	5.000000e+00	7.432570e-05	1.733099e-19	1.733099e-19
7.442559999999991e-05	1.436316e+00	5.000000e+00	7.442560e-05	-1.463673e-18	-1.463673e-18
7.452549999999991e-05	1.434072e+00	5.000000e+00	7.452550e-05	-5.421011e-19	-5.421011e-19
7.462539999999990e-05	1.431830e+00	5.000000e+00	7.462540e-05	-1.084202e-19	-1.084202e-19
7.472529999999990e-05	1.429588e+00	5.000000e+00	7.472530e-05	-9.782096e-20	-9.782096e-20
7.482519999999989e-05	1.427347e+00	5.000000e+00	7.482520e-05	4.363088e-20	4.363088e-20
7.492509999999989e-05	1.425108e+00	5.000000e+00	7.492510e-05	2.604913e-19	2.604913e-19
7.502499999999989e-05	1.422869e+00	5.000000e+00	7.502500e-05	-1.019453e-18	-1.019453e-18
7.512489999999988e-05	1.420632e+00	5.000000e+00	7.512490e-05	1.626303e-19	1.626303e-19
7.522479999999988e-05	1.418395e+00	5.000000e+00	7.522480e-05	9.320713e-19	9.320713e-19
7.532469999999987e-05	1.416159e+00	5.000000e+00	7.532470e-05	-1.463673e-18	-1.463673e-18
7.542459999999987e-05	1.413924e+00	5.000000e+00	7.542460e-05	1.311502e-18	1.311502e-18
7.552449999999986e-05	1.411691e+00	5.000000e+00	7.552450e-05	1.182183e-18	1.182183e-18
7.562439999999986e-05	1.409458e+00	5.000000e+00	7.562440e-05	-1.572093e-18	-1.572093e-18
7.572429999999985e-05	1.407226e+00	5.000000e+00	7.572430e-05	-1.572093e-18	-1.572093e-18
7.582419999999985e-05	1.404995e+00	5.000000e+00	7.582420e-05	1.301043e-18	1.301043e-18
7.592409999999984e-05	1.402765e+00	5.000000e+00	7.592410e-05	1.084202e-19	1.084202e-19
7.602399999999984e-05	1.400536e+00	5.000000e+00	7.602400e-05	1.148753e-18	1.148753e-18
7.612389999999984e-05	1.398308e+00	5.000000e+00	7.612390e-05	8.131516e-19	8.131516e-19
7.622379999999983e-05	1.396081e+00	5.000000e+00	7.622380e-05	7.486403e-19	7.486403e-19
7.632369999999983e-05	1.393855e+00	5.000000e+00	7.632370e-05	5.421011e-19	5.421011e-19
7.642359999999982e-05	1.391630e+00	5.000000e+00	7.642360e-05	5.421011e-20	5.421011e-20
7.652349999999982e-05	1.389405e+00	5.000000e+00	7.652350e-05	3.252607e-19	3.252607e-19
7.662339999999981e-05	1.387182e+00	5.000000e+00	7.662340e-05	5.963112e-19	5.963112e-19
7.672329999999981e-05	1.384959e+00	5.000000e+00	7.672330e-05	-2.066375e-19	-2.066375e-19
7.682319999999980e-05	1.382738e+00	5.000000e+00	7.682320e-05	-7.589415e-19	-7.589415e-19
7.692309999999980e-05	1.380517e+00	5.000000e+00	7.692310e-05	-1.626303e-19	-1.626303e-19
7.702299999999979e-05	1.378298e+00	5.000000e+00	7.702300e-05	6.435430e-20	6.435430e-20
7.712289999999979e-05	1.376079e+00	5.000000e+00	7.712290e-05	5.319764e-19	5.319764e-19
7.722279999999979e-05	1.373861e+00	5.000000e+00	7.722280e-05	-9.215718e-19	-9.215718e-19
7.732269999999978e-05	1.371644e+00	5.000000e+00	7.732270e-05	3.151750e-19	3.151750e-19
7.742259999999978e-05	1.369429e+00	5.000000e+00	7.742260e-05	9.215718e-19	9.215718e-19
7.752249999999977e-05	1.367214e+00	5.000000e+00	7.752250e-05	2.067937e-19	2.067937e-19
7.762239999999977e-05	1.365000e+00	5.000000e+00	7.762240e-05	2.710505e-19	2.710505e-19
7.772229999999976e-05	1.362786e+00	5.000000e+00	7.772230e-05	-1.094210e-18	-1.094210e-18
7.782219999999976e-05	1.360574e+00	5.000000e+00	7.782220e-05	-4.878910e-19	-4.878910e-19
7.792209999999975e-05	1.358363e+00	5.000000e+00	7.792210e-05	-3.894399e-19	-3.894399e-19
7.802199999999975e-05	1.356152e+00	5.000000e+00	7.802200e-05	1.626303e-19	1.626303e-19
7.812189999999974e-05	1.353943e+00	5.000000e+00	7.812190e-05	-1.419393e-18	-1.419393e-18
7.822179999999974e-05	1.351734e+00	5.000000e+00	7.822180e-05	1.084202e-19	1.084202e-19
7.832169999999973e-05	1.349527e+00	5.000000e+00	7.832170e-05	2.168404e-19	2.168404e-19
7.842159999999973e-05	1.347320e+00	5.000000e+00	7.842160e-05	1.626303e-19	1.626303e-19
7.852149999999973e-05	1.345114e+00	5.000000e+00	7.852150e-05	-1.182769e-18	-1.182769e-18
7.862139999999972e-05	1.342909e+00	5.000000e+00	7.862140e-05	-3.696366e-19	-3.696366e-19
7.872129999999972e-05	1.340705e+00	5.000000e+00	7.872130e-05	-1.084202e-19	-1.084202e-19
7.882119999999971e-05	1.338502e+00	5.000000e+00	7.882120e-05	-1.148208e-18	-1.148208e-18
7.892109999999971e-05	1.336299e+00	5.000000e+00	7.892110e-05	3.154841e-19	3.154841e-19
7.902099999999970e-05	1.334098e+00	5.000000e+00	7.902100e-05	5.421011e-20	5.421011e-20
7.912089999999970e-05	1.331897e+00	5.000000e+00	7.912090e-05	1.237094e-18	1.237094e-18
7.922079999999969e-05	1.329698e+00	5.000000e+00	7.922080e-05	1.084202e-18	1.084202e-18
7.932069999999969e-05	1.327499e+00	5.000000e+00	7.932070e-05	-1.084202e-18	-1.084202e-18
7.942059999999968e-05	1.325301e+00	5.000000e+00	7.942060e-05	-9.312529e-19	-9.312529e-19
7.952049999999968e-05	1.323104e+00	5.000000e+00	7.952050e-05	2.168404e-19	2.168404e-19
7.962039999999968e-05	1.320908e+00	5.000000e+00	7.962040e-05	1.454030e-18	1.454030e-18
7.972029999999967e-05	1.318713e+00	5.000000e+00	7.972030e-05	8.035277e-19	8.035277e-19
7.982019999999967e-05	1.316519e+00	5.000000e+00	7.982020e-05	-2.072355e-19	-2.072355e-19
7.992009999999966e-05	1.314325e+00	5.000000e+00	7.992010e-05	4.878910e-19	4.878910e-19
8.001999999999966e-05	1.312133e+00	5.000000e+00	8.002000e-05	2.710505e-19	2.710505e-19
8.011989999999965e-05	1.309941e+00	5.000000e+00	8.011990e-05	3.794708e-19	3.794708e-19
8.021979999999965e-05	1.307750e+00	5.000000e+00	8.021980e-05	3.347898e-19	3.347898e-19
8.031969999999964e-05	1.305560e+00	5.000000e+00	8.031970e-05	1.084202e-18	1.084202e-18
8.041959999999964e-05	1.303371e+00	5.000000e+00	8.041960e-05	-7.142228e-19	-7.142228e-19
8.051949999999963e-05	1.301183e+00	5.000000e+00	8.051950e-05	-6.952589e-19	-6.952589e-19
8.061939999999963e-05	1.298995e+00	5.000000e+00	8.061940e-05	3.347143e-19	3.347143e-19
8.071929999999963e-05	1.296809e+00	5.000000e+00	8.071930e-05	-9.852168e-19	-9.852168e-19
8.081919999999962e-05	1.294623e+00	5.000000e+00	8.081920e-05	-1.138412e-18	-1.138412e-18
8.091909999999962e-05	1.292439e+00	5.000000e+00	8.091910e-05	1.626303e-19	1.626303e-19
8.101899999999961e-05	1.290255e+00	5.000000e+00	8.101900e-05	-1.720088e-19	-1.720088e-19
8.111889999999961e-05	1.288072e+00	5.000000e+00	8.111890e-05	5.963112e-19	5.963112e-19
8.121879999999960e-05	1.285889e+00	5.000000e+00	8.121880e-05	-1.201963e-18	-1.201963e-18
8.131869999999960e-05	1.283708e+00	5.000000e+00	8.131870e-05	-1.084202e-19	-1.084202e-19
8.141859999999959e-05	1.281528e+00	5.000000e+00	8.141860e-05	8.224553e-19	8.224553e-19
8.151849999999959e-05	1.279348e+00	5.000000e+00	8.151850e-05	-3.794708e-19	-3.794708e-19
8.161839999999958e-05	1.277169e+00	5.000000e+00	8.161840e-05	2.168404e-19	2.168404e-19
8.171829999999958e-05	1.274991e+00	5.000000e+00	8.171830e-05	6.055589e-19	6.055589e-19
8.181819999999958e-05	1.272814e+00	5.000000e+00	8.181820e-05	3.702416e-19	3.702416e-19
8.191809999999957e-05	1.270638e+00	5.000000e+00	8.191810e-05	-1.138412e-18	-1.138412e-18
8.201799999999957e-05	1.268462e+00	5.000000e+00	8.201800e-05	-1.572093e-18	-1.572093e-18
8.211789999999956e-05	1.266288e+00	5.000000e+00	8.211790e-05	1.084202e-18	1.084202e-18
8.221779999999956e-05	1.264114e+00	5.000000e+00	8.221780e-05	-5.421011e-19	-5.421011e-19
8.231769999999955e-05	1.261941e+00	5.000000e+00	8.231770e-05	9.136348e-21	9.136348e-21
8.241759999999955e-05	1.259769e+00	5.000000e+00	8.241760e-05	9.117850e-21	9.117850e-21
8.251749999999954e-05	1.257597e+00	5.000000e+00	8.251750e-05	4.878910e-19	4.878910e-19
8.261739999999954e-05	1.255427e+00	5.000000e+00	8.261740e-05	-6.505213e-19	-6.505213e-19
8.271729999999953e-05	1.253257e+00	5.000000e+00	8.271730e-05	2.077780e-19	2.077780e-19
8.281719999999953e-05	1.251089e+00	5.000000e+00	8.281720e-05	1.084202e-19	1.084202e-19
8.291709999999952e-05	1.248921e+00	5.000000e+00	8.291710e-05	4.788654e-19	4.788654e-19
8.301699999999952e-05	1.246753e+00	5.000000e+00	8.301700e-05	4.336809e-19	4.336809e-19
8.311689999999952e-05	1.244587e+00	5.000000e+00	8.311690e-05	1.255821e-18	1.255821e-18
8.321679999999951e-05	1.242422e+00	5.000000e+00	8.321680e-05	2.620800e-19	2.620800e-19
8.331669999999951e-05	1.240257e+00	5.000000e+00	8.331670e-05	-3.252607e-19	-3.252607e-19
8.341659999999950e-05	1.238093e+00	5.000000e+00	8.341660e-05	-1.581027e-18	-1.581027e-18
8.351649999999950e-05	1.235930e+00	5.000000e+00	8.351650e-05	4.789754e-19	4.789754e-19
8.361639999999949e-05	1.233768e+00	5.000000e+00	8.361640e-05	1.255730e-18	1.255730e-18
8.371629999999949e-05	1.231606e+00	5.000000e+00	8.371630e-05	8.673617e-19	8.673617e-19
8.381619999999948e-05	1.229446e+00	5.000000e+00	8.381620e-05	-4.336809e-19	-4.336809e-19
8.391609999999948e-05	1.227286e+00	5.000000e+00	8.391610e-05	1.172628e-19	1.172628e-19
8.401599999999947e-05	1.225127e+00	5.000000e+00	8.401600e-05	3.252607e-19	3.252607e-19
8.411589999999947e-05	1.222969e+00	5.000000e+00	8.411590e-05	-4.540395e-20	-4.540395e-20
8.421579999999947e-05	1.220811e+00	5.000000e+00	8.421580e-05	1.147200e-18	1.147200e-18
8.431569999999946e-05	1.218655e+00	5.000000e+00	8.431570e-05	-1.147182e-18	-1.147182e-18
8.441559999999946e-05	1.216499e+00	5.000000e+00	8.441560e-05	-6.505213e-19	-6.505213e-19
8.451549999999945e-05	1.214344e+00	5.000000e+00	8.451550e-05	1.355253e-18	1.355253e-18
8.461539999999945e-05	1.212190e+00	5.000000e+00	8.461540e-05	-1.400747e-18	-1.400747e-18
8.471529999999944e-05	1.210037e+00	5.000000e+00	8.471530e-05	-7.047314e-19	-7.047314e-19
8.481519999999944e-05	1.207884e+00	5.000000e+00	8.481520e-05	1.363932e-18	1.363932e-18
8.491509999999943e-05	1.205732e+00	5.000000e+00	8.491510e-05	-1.084202e-19	-1.084202e-19
8.501499999999943e-05	1.203581e+00	5.000000e+00	8.501500e-05	1.455030e-18	1.455030e-18
8.511489999999942e-05	1.201431e+00	5.000000e+00	8.511490e-05	-1.292417e-18	-1.292417e-18
8.521479999999942e-05	1.199281e+00	5.000000e+00	8.521480e-05	-3.252607e-19	-3.252607e-19
8.531469999999942e-05	1.197133e+00	5.000000e+00	8.531470e-05	-4.336809e-19	-4.336809e-19
8.541459999999941e-05	1.194985e+00	5.000000e+00	8.541460e-05	-3.252607e-19	-3.252607e-19
8.551449999999941e-05	1.192838e+00	5.000000e+00	8.551450e-05	1.138412e-18	1.138412e-18
8.561439999999940e-05	1.190692e+00	5.000000e+00	8.561440e-05	-8.046162e-19	-8.046162e-19
8.571429999999940e-05	1.188546e+00	5.000000e+00	8.571430e-05	-3.252607e-19	-3.252607e-19
8.581419999999939e-05	1.186401e+00	5.000000e+00	8.581420e-05	4.878910e-19	4.878910e-19
8.591409999999939e-05	1.184257e+00	5.000000e+00	8.591410e-05	5.421011e-19	5.421011e-19
8.601399999999938e-05	1.182114e+00	5.000000e+00	8.601400e-05	-1.572093e-18	-1.572093e-18
8.611389999999938e-05	1.179972e+00	5.000000e+00	8.611390e-05	3.794708e-19	3.794708e-19
8.621379999999937e-05	1.177830e+00	5.000000e+00	8.621380e-05	8.757900e-19	8.757900e-19
8.631369999999937e-05	1.175689e+00	5.000000e+00	8.631370e-05	-8.589513e-19	-8.589513e-19
8.641359999999937e-05	1.173549e+00	5.000000e+00	8.641360e-05	2.084478e-19	2.084478e-19
8.651349999999936e-05	1.171410e+00	5.000000e+00	8.651350e-05	-1.075827e-18	-1.075827e-18
8.661339999999936e-05	1.169271e+00	5.000000e+00	8.661340e-05	-1.084202e-19	-1.084202e-19
8.671329999999935e-05	1.167134e+00	5.000000e+00	8.671330e-05	2.793899e-19	2.793899e-19
8.681319999999935e-05	1.164997e+00	5.000000e+00	8.681320e-05	2.168404e-19	2.168404e-19
8.691309999999934e-05	1.162860e+00	5.000000e+00	8.691310e-05	-9.757820e-19	-9.757820e-19
8.701299999999934e-05	1.160725e+00	5.000000e+00	8.701300e-05	1.618017e-18	1.618017e-18
8.711289999999933e-05	1.158590e+00	5.000000e+00	8.711290e-05	5.338325e-19	5.338325e-19
8.721279999999933e-05	1.156456e+00	5.000000e+00	8.721280e-05	3.794708e-19	3.794708e-19
8.731269999999932e-05	1.154323e+00	5.000000e+00	8.731270e-05	3.794708e-19	3.794708e-19
8.741259999999932e-05	1.152191e+00	5.000000e+00	8.741260e-05	-9.757820e-19	-9.757820e-19
8.751249999999932e-05	1.150059e+00	5.000000e+00	8.751250e-05	-8.213497e-19	-8.213497e-19
8.761239999999931e-05	1.147928e+00	5.000000e+00	8.761240e-05	1.255013e-18	1.255013e-18
8.771229999999931e-05	1.145798e+00	5.000000e+00	8.771230e-05	-1.146575e-18	-1.146575e-18
