vdm	V(n001)	I(V1)	I(V3)
1.132000000000011e-01	1.520514e+00	3.364553e-08	1.107422e-09
1.136000000000011e-01	1.520161e+00	3.366042e-08	1.092961e-09
1.140000000000011e-01	1.519809e+00	3.367513e-08	1.078677e-09
1.144000000000011e-01	1.519456e+00	3.368966e-08	1.064568e-09
1.148000000000011e-01	1.519103e+00	3.370402e-08	1.050633e-09
1.152000000000011e-01	1.518750e+00	3.371821e-08	1.036868e-09
1.156000000000011e-01	1.518397e+00	3.373223e-08	1.023274e-09
1.160000000000011e-01	1.518043e+00	3.374608e-08	1.009847e-09
1.164000000000011e-01	1.517689e+00	3.375977e-08	9.965858e-10
1.168000000000011e-01	1.517335e+00	3.377329e-08	9.834891e-10
1.172000000000011e-01	1.516981e+00	3.378665e-08	9.705549e-10
1.176000000000011e-01	1.516627e+00	3.379985e-08	9.577814e-10
1.180000000000011e-01	1.516272e+00	3.381290e-08	9.451669e-10
1.184000000000011e-01	1.515918e+00	3.382578e-08	9.327097e-10
1.188000000000011e-01	1.515563e+00	3.383851e-08	9.204081e-10
1.192000000000011e-01	1.515208e+00	3.385108e-08	9.082604e-10
1.196000000000011e-01	1.514852e+00	3.386350e-08	8.962649e-10
1.200000000000011e-01	1.514497e+00	3.387578e-08	8.844199e-10
1.204000000000011e-01	1.514141e+00	3.388790e-08	8.727238e-10
1.208000000000011e-01	1.513785e+00	3.389988e-08	8.611750e-10
1.212000000000011e-01	1.513430e+00	3.391171e-08	8.497717e-10
1.216000000000011e-01	1.513073e+00	3.392340e-08	8.385124e-10
1.220000000000011e-01	1.512717e+00	3.393494e-08	8.273955e-10
1.224000000000011e-01	1.512360e+00	3.394635e-08	8.164194e-10
1.228000000000011e-01	1.512004e+00	3.395762e-08	8.055824e-10
1.232000000000011e-01	1.511647e+00	3.396874e-08	7.948832e-10
1.236000000000011e-01	1.511290e+00	3.397973e-08	7.843199e-10
1.240000000000011e-01	1.510933e+00	3.399059e-08	7.738912e-10
1.244000000000011e-01	1.510575e+00	3.400132e-08	7.635955e-10
1.248000000000011e-01	1.510218e+00	3.401191e-08	7.534313e-10
1.252000000000011e-01	1.509860e+00	3.402238e-08	7.433971e-10
1.256000000000011e-01	1.509502e+00	3.403271e-08	7.334913e-10
1.260000000000011e-01	1.509144e+00	3.404292e-08	7.237126e-10
1.264000000000011e-01	1.508786e+00	3.405301e-08	7.140594e-10
1.268000000000011e-01	1.508428e+00	3.406296e-08	7.045303e-10
1.272000000000011e-01	1.508070e+00	3.407280e-08	6.951238e-10
1.276000000000011e-01	1.507711e+00	3.408252e-08	6.858386e-10
1.280000000000011e-01	1.507352e+00	3.409211e-08	6.766732e-10
1.284000000000012e-01	1.506994e+00	3.410159e-08	6.676262e-10
1.288000000000012e-01	1.506635e+00	3.411095e-08	6.586962e-10
1.292000000000012e-01	1.506276e+00	3.412020e-08	6.498818e-10
1.296000000000012e-01	1.505916e+00	3.412933e-08	6.411817e-10
1.300000000000012e-01	1.505557e+00	3.413835e-08	6.325945e-10
1.304000000000012e-01	1.505197e+00	3.414726e-08	6.241190e-10
1.308000000000012e-01	1.504838e+00	3.415606e-08	6.157537e-10
1.312000000000012e-01	1.504478e+00	3.416475e-08	6.074973e-10
1.316000000000012e-01	1.504118e+00	3.417333e-08	5.993486e-10
1.320000000000013e-01	1.503758e+00	3.418180e-08	5.913062e-10
1.324000000000013e-01	1.503398e+00	3.419017e-08	5.833689e-10
1.328000000000013e-01	1.503037e+00	3.419844e-08	5.755355e-10
1.332000000000013e-01	1.502677e+00	3.420660e-08	5.678046e-10
1.336000000000013e-01	1.502316e+00	3.421466e-08	5.601750e-10
1.340000000000013e-01	1.501956e+00	3.422263e-08	5.526456e-10
1.344000000000013e-01	1.501595e+00	3.423049e-08	5.452150e-10
1.348000000000013e-01	1.501234e+00	3.423826e-08	5.378822e-10
1.352000000000013e-01	1.500873e+00	3.424593e-08	5.306458e-10
1.356000000000014e-01	1.500512e+00	3.425350e-08	5.235047e-10
1.360000000000014e-01	1.500151e+00	3.426099e-08	5.164579e-10
1.364000000000014e-01	1.499789e+00	3.426837e-08	5.095040e-10
1.368000000000014e-01	1.499428e+00	3.427567e-08	5.026419e-10
1.372000000000014e-01	1.499066e+00	3.428287e-08	4.958706e-10
1.376000000000014e-01	1.498705e+00	3.428999e-08	4.891890e-10
1.380000000000014e-01	1.498343e+00	3.429702e-08	4.825958e-10
1.384000000000014e-01	1.497981e+00	3.430396e-08	4.760900e-10
1.388000000000014e-01	1.497619e+00	3.431081e-08	4.696706e-10
1.392000000000015e-01	1.497257e+00	3.431758e-08	4.633364e-10
1.396000000000015e-01	1.496895e+00	3.432427e-08	4.570864e-10
1.400000000000015e-01	1.496532e+00	3.433087e-08	4.509195e-10
1.404000000000015e-01	1.496170e+00	3.433739e-08	4.448348e-10
1.408000000000015e-01	1.495808e+00	3.434383e-08	4.388311e-10
1.412000000000015e-01	1.495445e+00	3.435019e-08	4.329075e-10
1.416000000000015e-01	1.495082e+00	3.435646e-08	4.270630e-10
1.420000000000015e-01	1.494719e+00	3.436267e-08	4.212965e-10
1.424000000000016e-01	1.494357e+00	3.436879e-08	4.156071e-10
1.428000000000016e-01	1.493994e+00	3.437484e-08	4.099938e-10
1.432000000000016e-01	1.493631e+00	3.438081e-08	4.044557e-10
1.436000000000016e-01	1.493267e+00	3.438672e-08	3.989917e-10
1.440000000000016e-01	1.492904e+00	3.439254e-08	3.936010e-10
1.444000000000016e-01	1.492541e+00	3.439829e-08	3.882827e-10
1.448000000000016e-01	1.492177e+00	3.440398e-08	3.830357e-10
1.452000000000016e-01	1.491814e+00	3.440959e-08	3.778593e-10
1.456000000000016e-01	1.491450e+00	3.441513e-08	3.727524e-10
1.460000000000017e-01	1.491087e+00	3.442061e-08	3.677143e-10
1.464000000000017e-01	1.490723e+00	3.442602e-08	3.627440e-10
1.468000000000017e-01	1.490359e+00	3.443136e-08	3.578407e-10
1.472000000000017e-01	1.489995e+00	3.443663e-08	3.530035e-10
1.476000000000017e-01	1.489631e+00	3.444184e-08	3.482315e-10
1.480000000000017e-01	1.489267e+00	3.444698e-08	3.435240e-10
1.484000000000017e-01	1.488903e+00	3.445206e-08	3.388800e-10
1.488000000000017e-01	1.488539e+00	3.445708e-08	3.342988e-10
1.492000000000017e-01	1.488175e+00	3.446204e-08	3.297796e-10
1.496000000000018e-01	1.487810e+00	3.446693e-08	3.253215e-10
1.500000000000018e-01	1.487446e+00	3.447176e-08	3.209238e-10
1.504000000000018e-01	1.487082e+00	3.447654e-08	3.165858e-10
1.508000000000018e-01	1.486717e+00	3.448126e-08	3.123065e-10
1.512000000000018e-01	1.486352e+00	3.448591e-08	3.080852e-10
1.516000000000018e-01	1.485988e+00	3.449052e-08	3.039213e-10
1.520000000000018e-01	1.485623e+00	3.449506e-08	2.998139e-10
1.524000000000018e-01	1.485258e+00	3.449955e-08	2.957623e-10
1.528000000000019e-01	1.484893e+00	3.450398e-08	2.917658e-10
1.532000000000019e-01	1.484528e+00	3.450836e-08	2.878237e-10
1.536000000000019e-01	1.484163e+00	3.451269e-08	2.839352e-10
1.540000000000019e-01	1.483798e+00	3.451697e-08	2.800997e-10
1.544000000000019e-01	1.483433e+00	3.452119e-08	2.763164e-10
1.548000000000019e-01	1.483068e+00	3.452535e-08	2.725848e-10
1.552000000000019e-01	1.482702e+00	3.452947e-08	2.689040e-10
1.556000000000019e-01	1.482337e+00	3.453354e-08	2.652734e-10
1.560000000000019e-01	1.481972e+00	3.453756e-08	2.616924e-10
1.564000000000020e-01	1.481606e+00	3.454153e-08	2.581603e-10
1.568000000000020e-01	1.481241e+00	3.454545e-08	2.546765e-10
1.572000000000020e-01	1.480875e+00	3.454933e-08	2.512403e-10
1.576000000000020e-01	1.480510e+00	3.455315e-08	2.478511e-10
1.580000000000020e-01	1.480144e+00	3.455693e-08	2.445083e-10
1.584000000000020e-01	1.479778e+00	3.456067e-08	2.412113e-10
1.588000000000020e-01	1.479412e+00	3.456436e-08	2.379594e-10
1.592000000000020e-01	1.479047e+00	3.456801e-08	2.347521e-10
1.596000000000020e-01	1.478681e+00	3.457161e-08	2.315887e-10
1.600000000000021e-01	1.478315e+00	3.457517e-08	2.284688e-10
1.604000000000021e-01	1.477949e+00	3.457868e-08	2.253916e-10
1.608000000000021e-01	1.477583e+00	3.458215e-08	2.223567e-10
1.612000000000021e-01	1.477217e+00	3.458559e-08	2.193635e-10
1.616000000000021e-01	1.476851e+00	3.458898e-08	2.164114e-10
1.620000000000021e-01	1.476484e+00	3.459233e-08	2.134998e-10
1.624000000000021e-01	1.476118e+00	3.459564e-08	2.106283e-10
1.628000000000021e-01	1.475752e+00	3.459891e-08	2.077963e-10
1.632000000000021e-01	1.475385e+00	3.460214e-08	2.050033e-10
1.636000000000022e-01	1.475019e+00	3.460533e-08	2.022487e-10
1.640000000000022e-01	1.474653e+00	3.460849e-08	1.995320e-10
1.644000000000022e-01	1.474286e+00	3.461161e-08	1.968528e-10
1.648000000000022e-01	1.473920e+00	3.461469e-08	1.942104e-10
1.652000000000022e-01	1.473553e+00	3.461773e-08	1.916045e-10
1.656000000000022e-01	1.473186e+00	3.462074e-08	1.890346e-10
1.660000000000022e-01	1.472820e+00	3.462371e-08	1.865001e-10
1.664000000000022e-01	1.472453e+00	3.462666e-08	1.840005e-10
1.668000000000023e-01	1.472086e+00	3.462956e-08	1.815355e-10
1.672000000000023e-01	1.471720e+00	3.463243e-08	1.791045e-10
1.676000000000023e-01	1.471353e+00	3.463526e-08	1.767071e-10
1.680000000000023e-01	1.470986e+00	3.463807e-08	1.743429e-10
1.684000000000023e-01	1.470619e+00	3.464084e-08	1.720113e-10
1.688000000000023e-01	1.470252e+00	3.464358e-08	1.697119e-10
1.692000000000023e-01	1.469885e+00	3.464628e-08	1.674444e-10
1.696000000000023e-01	1.469518e+00	3.464896e-08	1.652082e-10
1.700000000000023e-01	1.469151e+00	3.465160e-08	1.630030e-10
1.704000000000024e-01	1.468784e+00	3.465422e-08	1.608283e-10
1.708000000000024e-01	1.468417e+00	3.465680e-08	1.586837e-10
1.712000000000024e-01	1.468050e+00	3.465935e-08	1.565688e-10
1.716000000000024e-01	1.467683e+00	3.466188e-08	1.544833e-10
1.720000000000024e-01	1.467315e+00	3.466438e-08	1.524266e-10
1.724000000000024e-01	1.466948e+00	3.466684e-08	1.503985e-10
1.728000000000024e-01	1.466581e+00	3.466928e-08	1.483985e-10
1.732000000000024e-01	1.466213e+00	3.467170e-08	1.464262e-10
1.736000000000024e-01	1.465846e+00	3.467408e-08	1.444813e-10
1.740000000000025e-01	1.465479e+00	3.467644e-08	1.425634e-10
1.744000000000025e-01	1.465111e+00	3.467877e-08	1.406721e-10
1.748000000000025e-01	1.464744e+00	3.468107e-08	1.388071e-10
1.752000000000025e-01	1.464376e+00	3.468335e-08	1.369680e-10
1.756000000000025e-01	1.464009e+00	3.468561e-08	1.351545e-10
1.760000000000025e-01	1.463641e+00	3.468783e-08	1.333661e-10
1.764000000000025e-01	1.463274e+00	3.469004e-08	1.316026e-10
1.768000000000025e-01	1.462906e+00	3.469221e-08	1.298637e-10
1.772000000000025e-01	1.462538e+00	3.469437e-08	1.281489e-10
1.776000000000026e-01	1.462171e+00	3.469650e-08	1.264580e-10
1.780000000000026e-01	1.461803e+00	3.469860e-08	1.247906e-10
1.784000000000026e-01	1.461435e+00	3.470069e-08	1.231464e-10
1.788000000000026e-01	1.461068e+00	3.470275e-08	1.215251e-10
1.792000000000026e-01	1.460700e+00	3.470479e-08	1.199263e-10
1.796000000000026e-01	1.460332e+00	3.470680e-08	1.183499e-10
1.800000000000026e-01	1.459964e+00	3.470880e-08	1.167954e-10
1.804000000000026e-01	1.459596e+00	3.471077e-08	1.152625e-10
1.808000000000027e-01	1.459229e+00	3.471272e-08	1.137511e-10
1.812000000000027e-01	1.458861e+00	3.471465e-08	1.122606e-10
1.816000000000027e-01	1.458493e+00	3.471656e-08	1.107910e-10
1.820000000000027e-01	1.458125e+00	3.471845e-08	1.093419e-10
1.824000000000027e-01	1.457757e+00	3.472032e-08	1.079129e-10
1.828000000000027e-01	1.457389e+00	3.472217e-08	1.065040e-10
1.832000000000027e-01	1.457021e+00	3.472400e-08	1.051146e-10
1.836000000000027e-01	1.456653e+00	3.472581e-08	1.037447e-10
1.840000000000027e-01	1.456284e+00	3.472760e-08	1.023939e-10
1.844000000000028e-01	1.455916e+00	3.472937e-08	1.010619e-10
1.848000000000028e-01	1.455548e+00	3.473112e-08	9.974854e-11
1.852000000000028e-01	1.455180e+00	3.473286e-08	9.845352e-11
1.856000000000028e-01	1.454812e+00	3.473458e-08	9.717659e-11
1.860000000000028e-01	1.454444e+00	3.473627e-08	9.591750e-11
1.864000000000028e-01	1.454075e+00	3.473795e-08	9.467600e-11
1.868000000000028e-01	1.453707e+00	3.473962e-08	9.345186e-11
1.872000000000028e-01	1.453339e+00	3.474127e-08	9.224482e-11
1.876000000000028e-01	1.452971e+00	3.474290e-08	9.105466e-11
1.880000000000029e-01	1.452602e+00	3.474451e-08	8.988115e-11
1.884000000000029e-01	1.452234e+00	3.474611e-08	8.872405e-11
1.888000000000029e-01	1.451866e+00	3.474769e-08	8.758313e-11
1.892000000000029e-01	1.451497e+00	3.474925e-08	8.645817e-11
1.896000000000029e-01	1.451129e+00	3.475080e-08	8.534896e-11
1.900000000000029e-01	1.450760e+00	3.475234e-08	8.425526e-11
1.904000000000029e-01	1.450392e+00	3.475385e-08	8.317688e-11
1.908000000000029e-01	1.450024e+00	3.475536e-08	8.211359e-11
1.912000000000030e-01	1.449655e+00	3.475684e-08	8.106519e-11
1.916000000000030e-01	1.449287e+00	3.475832e-08	8.003147e-11
1.920000000000030e-01	1.448918e+00	3.475978e-08	7.901222e-11
1.924000000000030e-01	1.448550e+00	3.476123e-08	7.800725e-11
1.928000000000030e-01	1.448181e+00	3.476265e-08	7.701637e-11
1.932000000000030e-01	1.447813e+00	3.476407e-08	7.603936e-11
1.936000000000030e-01	1.447444e+00	3.476547e-08	7.507604e-11
1.940000000000030e-01	1.447075e+00	3.476687e-08	7.412623e-11
1.944000000000030e-01	1.446707e+00	3.476824e-08	7.318973e-11
1.948000000000031e-01	1.446338e+00	3.476961e-08	7.226635e-11
1.952000000000031e-01	1.445970e+00	3.477096e-08	7.135591e-11
1.956000000000031e-01	1.445601e+00	3.477229e-08	7.045826e-11
1.960000000000031e-01	1.445232e+00	3.477362e-08	6.957318e-11
1.964000000000031e-01	1.444864e+00	3.477493e-08	6.870052e-11
1.968000000000031e-01	1.444495e+00	3.477623e-08	6.784009e-11
1.972000000000031e-01	1.444126e+00	3.477752e-08	6.699175e-11
1.976000000000031e-01	1.443757e+00	3.477880e-08	6.615530e-11
1.980000000000031e-01	1.443389e+00	3.478006e-08	6.533059e-11
1.984000000000032e-01	1.443020e+00	3.478131e-08	6.451745e-11
1.988000000000032e-01	1.442651e+00	3.478256e-08	6.371573e-11
1.992000000000032e-01	1.442282e+00	3.478378e-08	6.292526e-11
1.996000000000032e-01	1.441913e+00	3.478500e-08	6.214589e-11
2.000000000000000e-01	1.441545e+00	3.478621e-08	6.137746e-11
